有價證卷代號及名稱,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
2303　聯電,106/12/26,"29,369,690","415,880,691",14.45,14.50,14.05,14.05,-0.40,"4,834"
2303　聯電,106/12/27,"16,454,806","233,408,502",14.10,14.25,14.10,14.20,+0.15,"4,002"
2303　聯電,106/12/28,"20,198,244","288,623,492",14.20,14.40,14.15,14.30,+0.10,"2,976"
2303　聯電,106/12/29,"33,797,830","481,281,801",14.30,14.45,14.15,14.20,-0.10,"3,547"
2303　聯電,107/01/02,"16,608,150","236,518,771",14.20,14.30,14.15,14.25,+0.05,"3,318"
2303　聯電,107/01/03,"56,967,186","825,515,154",14.40,14.60,14.35,14.40,+0.15,"8,924"
2303　聯電,107/01/04,"32,656,466","467,537,204",14.40,14.50,14.25,14.35,-0.05,"8,872"
2303　聯電,107/01/05,"41,523,319","601,312,825",14.40,14.55,14.35,14.55,+0.20,"5,121"
2303　聯電,107/01/08,"49,586,538","726,422,040",14.55,14.70,14.45,14.70,+0.15,"8,480"
2303　聯電,107/01/09,"27,627,671","405,089,588",14.65,14.75,14.55,14.75,+0.05,"5,113"
2303　聯電,107/01/10,"55,622,915","796,798,187",14.65,14.70,14.10,14.20,-0.55,"10,158"
2303　聯電,107/01/11,"51,795,611","728,106,044",14.15,14.20,13.90,14.00,-0.20,"9,104"
2303　聯電,107/01/12,"51,589,480","732,299,836",14.05,14.30,14.00,14.20,+0.20,"5,529"
2303　聯電,107/01/15,"21,464,684","306,084,593",14.25,14.35,14.20,14.30,+0.10,"2,560"
2303　聯電,107/01/16,"26,699,657","380,093,948",14.30,14.30,14.15,14.30, 0.00,"3,669"
2303　聯電,107/01/17,"26,465,563","378,020,534",14.20,14.35,14.15,14.30, 0.00,"6,466"
2303　聯電,107/01/18,"40,184,881","576,582,880",14.30,14.40,14.30,14.30, 0.00,"6,872"
2303　聯電,107/01/19,"33,002,588","467,609,556",14.35,14.35,14.05,14.20,-0.10,"4,969"
2303　聯電,107/01/22,"79,063,371","1,111,239,674",14.15,14.25,13.95,14.00,-0.20,"8,644"
2303　聯電,107/01/23,"149,322,801","2,158,202,655",14.10,14.85,14.05,14.60,+0.60,"19,585"
2303　聯電,107/01/24,"69,620,583","1,002,047,593",14.50,14.60,14.30,14.40,-0.20,"10,606"
2303　聯電,107/01/25,"162,032,761","2,393,378,021",14.60,15.10,14.50,14.50,+0.10,"21,184"
2303　聯電,107/01/26,"75,870,231","1,101,431,999",14.60,14.65,14.35,14.60,+0.10,"11,597"
2303　聯電,107/01/29,"60,472,966","885,474,762",14.75,14.85,14.45,14.55,-0.05,"11,216"
2303　聯電,107/01/30,"33,310,846","483,189,327",14.55,14.65,14.40,14.45,-0.10,"4,638"
2303　聯電,107/01/31,"75,685,233","1,080,158,222",14.40,14.40,14.20,14.25,-0.20,"6,692"
2303　聯電,107/02/01,"37,161,440","536,344,695",14.25,14.55,14.25,14.40,+0.15,"10,899"
2303　聯電,107/02/02,"54,740,128","792,908,122",14.35,14.60,14.30,14.55,+0.15,"5,476"
2303　聯電,107/02/05,"37,215,724","535,108,945",14.20,14.50,14.20,14.40,-0.15,"6,701"
2303　聯電,107/02/06,"110,514,393","1,542,841,252",14.10,14.20,13.75,13.95,-0.45,"14,198"
2303　聯電,107/02/07,"54,288,824","770,592,036",14.15,14.30,14.10,14.20,+0.25,"7,210"
2303　聯電,107/02/08,"36,045,599","511,132,782",14.10,14.25,14.10,14.15,-0.05,"4,998"
2303　聯電,107/02/09,"82,496,338","1,149,920,710",13.95,14.20,13.75,14.05,-0.10,"9,077"
2303　聯電,107/02/12,"50,923,978","709,927,096",14.05,14.15,13.85,13.85,-0.20,"6,067"
2303　聯電,107/02/21,"117,876,851","1,651,648,911",14.05,14.15,13.95,14.10,+0.25,"9,692"
2303　聯電,107/02/22,"190,247,329","2,658,363,601",14.00,14.05,13.90,13.95,-0.15,"4,663"
2303　聯電,107/02/23,"26,398,680","372,083,841",14.00,14.15,14.00,14.15,+0.20,"5,736"
2303　聯電,107/02/26,"19,235,326","272,623,531",14.20,14.25,14.10,14.10,-0.05,"4,504"
2303　聯電,107/02/27,"25,142,905","356,333,956",14.15,14.25,14.15,14.15,+0.05,"4,140"
2303　聯電,107/03/01,"31,311,735","438,227,840",14.10,14.10,13.95,14.00,-0.15,"6,036"
2303　聯電,107/03/02,"24,219,882","337,116,848",13.90,14.00,13.85,14.00, 0.00,"4,408"
2303　聯電,107/03/05,"18,923,532","263,515,010",14.00,14.05,13.85,13.90,-0.10,"3,350"
2303　聯電,107/03/06,"38,196,016","539,307,126",14.00,14.20,13.95,14.15,+0.25,"6,306"
2303　聯電,107/03/07,"23,556,623","331,097,772",14.10,14.20,14.00,14.05,-0.10,"4,677"
2303　聯電,107/03/08,"192,883,370","2,948,105,051",14.80,15.45,14.75,15.45,+1.40,"18,894"
2303　聯電,107/03/09,"171,989,378","2,651,138,719",15.60,15.70,15.05,15.10,-0.35,"20,609"
2303　聯電,107/03/12,"53,982,965","826,043,046",15.30,15.45,15.20,15.25,+0.15,"10,920"
2303　聯電,107/03/13,"41,466,811","629,580,808",15.20,15.25,15.10,15.25, 0.00,"7,045"
2303　聯電,107/03/14,"30,406,280","460,144,610",15.20,15.25,15.05,15.10,-0.15,"5,619"
2303　聯電,107/03/15,"26,807,907","405,133,241",15.05,15.20,15.05,15.10, 0.00,"7,758"
2303　聯電,107/03/16,"40,546,513","613,904,393",15.05,15.20,15.00,15.20,+0.10,"5,363"
2303　聯電,107/03/19,"26,548,555","404,857,694",15.15,15.35,15.10,15.25,+0.05,"4,993"
2303　聯電,107/03/20,"22,326,811","338,759,709",15.20,15.20,15.10,15.20,-0.05,"5,835"
2303　聯電,107/03/21,"30,837,425","468,596,201",15.20,15.25,15.10,15.20, 0.00,"4,274"
2303　聯電,107/03/22,"30,331,924","461,964,811",15.30,15.35,15.15,15.25,+0.05,"4,275"
2303　聯電,107/03/23,"50,157,951","757,192,664",15.05,15.20,15.00,15.20,-0.05,"7,025"
2303　聯電,107/03/26,"34,810,888","526,422,218",15.05,15.20,15.05,15.15,-0.05,"4,648"
2303　聯電,107/03/27,"60,879,240","940,335,624",15.20,15.65,15.15,15.55,+0.40,"10,388"
2303　聯電,107/03/28,"19,099,923","294,215,584",15.35,15.50,15.30,15.40,-0.15,"4,548"
2303　聯電,107/03/29,"37,000,161","566,069,488",15.35,15.45,15.20,15.30,-0.10,"5,574"
2303　聯電,107/03/30,"29,931,778","460,214,894",15.30,15.45,15.20,15.40,+0.10,"4,609"
2303　聯電,107/03/31,"17,906,313","277,995,667",15.50,15.65,15.40,15.50,+0.10,"3,838"
2303　聯電,107/04/02,"28,643,495","446,366,436",15.50,15.75,15.40,15.45,-0.05,"4,569"
2303　聯電,107/04/03,"27,692,884","425,826,641",15.35,15.45,15.30,15.40,-0.05,"4,535"
2303　聯電,107/04/09,"44,828,988","686,496,403",15.30,15.40,15.20,15.25,-0.15,"4,241"
2303　聯電,107/04/10,"43,687,362","669,458,488",15.30,15.40,15.20,15.30,+0.05,"7,244"
2303　聯電,107/04/11,"29,420,087","454,410,141",15.35,15.60,15.30,15.40,+0.10,"4,363"
2303　聯電,107/04/12,"24,395,100","376,316,353",15.40,15.50,15.35,15.45,+0.05,"4,183"
2303　聯電,107/04/13,"19,916,291","307,512,517",15.40,15.50,15.40,15.40,-0.05,"3,414"
2303　聯電,107/04/16,"16,106,002","247,930,975",15.40,15.45,15.35,15.35,-0.05,"2,164"
2303　聯電,107/04/17,"33,941,740","522,111,910",15.35,15.50,15.30,15.35, 0.00,"3,464"
2303　聯電,107/04/18,"43,266,308","672,203,526",15.45,15.60,15.35,15.60,+0.25,"5,916"
2303　聯電,107/04/19,"57,239,731","907,902,122",15.65,16.00,15.60,15.85,+0.25,"11,826"
2303　聯電,107/04/20,"34,122,407","532,588,978",15.75,15.80,15.50,15.60,-0.25,"4,187"
2303　聯電,107/04/23,"20,121,592","314,191,251",15.55,15.80,15.50,15.55,-0.05,"2,752"
2303　聯電,107/04/24,"57,837,166","892,911,299",15.55,15.65,15.20,15.35,-0.20,"6,470"
2303　聯電,107/04/25,"50,347,727","781,004,029",15.30,15.60,15.30,15.50,+0.15,"5,911"
2303　聯電,107/04/26,"79,246,861","1,237,355,220",15.50,15.85,15.40,15.70,+0.20,"8,185"
2303　聯電,107/04/27,"70,981,790","1,121,770,236",15.70,15.95,15.60,15.70, 0.00,"8,200"
2303　聯電,107/04/30,"60,872,336","973,299,622",15.70,16.10,15.70,16.00,+0.30,"7,885"
2303　聯電,107/05/02,"105,765,858","1,742,794,750",16.00,16.85,16.00,16.25,+0.25,"14,665"
2303　聯電,107/05/03,"53,928,795","868,634,820",16.25,16.25,15.95,16.05,-0.20,"9,221"
2303　聯電,107/05/04,"49,075,125","792,732,391",16.00,16.40,15.95,16.00,-0.05,"7,267"
2303　聯電,107/05/07,"41,618,961","656,439,323",16.10,16.15,15.65,15.65,-0.35,"7,039"
2303　聯電,107/05/08,"25,284,222","398,864,158",15.80,15.85,15.65,15.85,+0.20,"5,000"
2303　聯電,107/05/09,"48,096,224","777,909,735",15.85,16.55,15.75,16.20,+0.35,"9,051"
2303　聯電,107/05/10,"23,378,264","375,826,483",16.35,16.45,15.95,15.95,-0.25,"5,137"
2303　聯電,107/05/11,"31,393,160","506,690,238",16.10,16.20,16.00,16.15,+0.20,"5,649"
2303　聯電,107/05/14,"32,914,897","532,485,477",16.20,16.40,16.00,16.40,+0.25,"6,961"
2303　聯電,107/05/15,"42,548,647","697,808,912",16.35,16.55,16.20,16.45,+0.05,"9,023"
2303　聯電,107/05/16,"33,701,981","550,815,892",16.40,16.55,16.20,16.30,-0.15,"5,372"
2303　聯電,107/05/17,"26,416,612","429,140,601",16.35,16.50,16.05,16.05,-0.25,"5,498"
2303　聯電,107/05/18,"22,129,437","354,629,342",16.15,16.15,15.95,16.05, 0.00,"4,592"
2303　聯電,107/05/21,"10,344,761","166,211,226",16.05,16.15,16.00,16.05, 0.00,"3,672"
2303　聯電,107/05/22,"43,275,499","708,345,684",16.25,16.65,16.20,16.20,+0.15,"8,517"
2303　聯電,107/05/23,"21,014,513","340,739,579",16.35,16.40,16.10,16.20, 0.00,"4,317"
2303　聯電,107/05/24,"13,951,673","225,569,449",16.20,16.30,16.05,16.20, 0.00,"5,445"
2303　聯電,107/05/25,"25,392,359","412,195,921",16.20,16.30,16.15,16.25,+0.05,"7,847"
2303　聯電,107/05/28,"34,010,039","555,821,808",16.45,16.50,16.25,16.40,+0.15,"9,391"
2303　聯電,107/05/29,"33,254,072","546,601,165",16.50,16.60,16.35,16.45,+0.05,"6,586"
2303　聯電,107/05/30,"54,574,035","896,988,414",16.30,16.70,16.25,16.40,-0.05,"8,952"
2303　聯電,107/05/31,"97,295,929","1,613,352,855",16.55,16.65,16.40,16.65,+0.25,"12,957"
2303　聯電,107/06/01,"52,546,635","869,701,206",16.65,16.70,16.40,16.45,-0.20,"6,335"
2303　聯電,107/06/04,"33,403,733","549,399,985",16.50,16.55,16.40,16.50,+0.05,"4,993"
2303　聯電,107/06/05,"34,025,763","561,817,527",16.60,16.65,16.45,16.50, 0.00,"4,500"
2303　聯電,107/06/06,"42,224,811","693,129,949",16.50,16.55,16.35,16.40,-0.10,"6,724"
2303　聯電,107/06/07,"38,502,990","634,383,627",16.45,16.60,16.40,16.60,+0.20,"7,351"
2303　聯電,107/06/08,"29,749,632","489,188,783",16.55,16.60,16.35,16.40,-0.20,"5,548"
2303　聯電,107/06/11,"99,224,476","1,650,444,137",16.55,16.80,16.50,16.80,+0.40,"8,612"
2303　聯電,107/06/12,"177,424,073","2,989,249,384",16.85,17.00,16.75,16.85,+0.05,"8,235"
2303　聯電,107/06/13,"350,536,539","6,408,505,594",17.40,18.50,17.20,18.50,+1.65,"33,471"
2303　聯電,107/06/14,"181,043,205","3,303,047,502",18.35,18.55,17.90,18.10,-0.40,"25,223"
2303　聯電,107/06/15,"96,507,502","1,764,896,698",18.00,18.65,17.95,18.65,+0.55,"18,163"
2303　聯電,107/06/19,"91,259,275","1,672,426,229",18.45,18.50,18.20,18.20,-0.45,"18,084"
2303　聯電,107/06/20,"90,050,350","1,620,374,650",18.20,18.25,17.65,18.05,-0.15,"13,311"
2303　聯電,107/06/21,"49,753,035","884,815,159",18.00,18.00,17.65,17.65,-0.40,"12,388"
2303　聯電,107/06/22,"58,142,286","1,021,556,317",17.50,17.90,17.20,17.80,+0.15,"9,959"
2303　聯電,107/06/25,"31,182,075","550,713,382",17.75,17.85,17.40,17.80, 0.00,"5,851"
2303　聯電,107/06/26,"30,096,426","526,886,178",17.50,17.65,17.40,17.60,-0.20,"5,801"
2303　聯電,107/06/27,"52,024,313","924,306,998",17.70,18.00,17.50,17.60, 0.00,"8,755"
2303　聯電,107/06/28,"70,476,104","1,210,352,161",17.35,17.35,16.90,16.95,-0.65,"10,331"
2303　聯電,107/06/29,0,0,--,--,--,--, 0.00,0
2303　聯電,107/07/02,"162,123,485","2,946,964,097",18.10,18.35,17.85,18.20,X0.00,"22,546"
2303　聯電,107/07/03,"98,406,139","1,766,201,389",18.00,18.15,17.75,17.95,-0.25,"18,434"
2303　聯電,107/07/04,"105,768,020","1,933,850,543",18.20,18.65,17.85,17.95, 0.00,"15,841"
2303　聯電,107/07/05,"56,808,340","1,016,000,197",18.00,18.00,17.55,17.95, 0.00,"8,913"
2303　聯電,107/07/06,"65,571,692","1,154,046,647",17.75,17.85,17.40,17.60,-0.35,"9,288"
2303　聯電,107/07/09,"63,985,827","1,126,285,992",17.60,17.70,17.50,17.65,+0.05,"7,811"
2303　聯電,107/07/10,"58,360,296","995,083,592",17.20,17.25,16.95,17.00,X0.00,"9,438"
2303　聯電,107/07/11,"39,298,840","662,719,482",16.95,17.00,16.70,16.90,-0.10,"6,001"
2303　聯電,107/07/12,"75,916,156","1,321,142,807",17.00,17.60,16.95,17.45,+0.55,"11,247"
2303　聯電,107/07/13,"39,393,290","685,492,837",17.55,17.60,17.30,17.40,-0.05,"4,096"
2303　聯電,107/07/16,"35,453,883","613,463,843",17.45,17.50,17.15,17.25,-0.15,"5,398"
2303　聯電,107/07/17,"33,440,075","575,931,951",17.20,17.35,17.05,17.25, 0.00,"6,388"
2303　聯電,107/07/18,"69,527,948","1,215,414,380",17.25,17.75,17.15,17.40,+0.15,"9,589"
2303　聯電,107/07/19,"59,100,677","1,045,258,730",17.60,17.75,17.50,17.60,+0.20,"10,052"
2303　聯電,107/07/20,"97,511,292","1,749,289,486",17.85,18.10,17.75,17.85,+0.25,"13,299"
2303　聯電,107/07/23,"106,322,118","1,942,522,612",18.40,18.65,18.05,18.25,+0.40,"14,466"
2303　聯電,107/07/24,"73,162,052","1,330,512,275",18.00,18.35,17.90,18.20,-0.05,"11,280"
2303　聯電,107/07/25,"84,335,840","1,536,109,957",18.15,18.45,17.95,18.20, 0.00,"12,686"
2303　聯電,107/07/26,"196,330,657","3,403,829,798",17.35,17.55,17.00,17.50,-0.70,"25,384"
2303　聯電,107/07/27,"58,505,863","1,016,553,896",17.45,17.55,17.25,17.30,-0.20,"8,280"
2303　聯電,107/07/30,"56,184,748","962,445,555",17.20,17.30,17.00,17.20,-0.10,"8,321"
2303　聯電,107/07/31,"120,093,048","2,089,771,228",17.20,17.55,17.15,17.55,+0.35,"8,497"
2303　聯電,107/08/01,"32,256,878","558,788,161",17.50,17.50,17.20,17.40,-0.15,"6,289"
2303　聯電,107/08/02,"30,848,738","535,446,483",17.50,17.50,17.20,17.30,-0.10,"6,154"
2303　聯電,107/08/03,"59,521,342","1,045,823,099",17.40,17.75,17.40,17.70,+0.40,"9,446"
2303　聯電,107/08/06,"62,004,305","1,110,399,297",17.80,18.05,17.75,17.95,+0.25,"7,871"
2303　聯電,107/08/07,"33,961,732","605,520,443",17.80,17.95,17.70,17.85,-0.10,"6,176"
2303　聯電,107/08/08,"49,063,549","878,730,167",17.95,18.00,17.75,17.95,+0.10,"10,228"
2303　聯電,107/08/09,"71,095,101","1,271,345,015",17.85,18.05,17.70,17.85,-0.10,"6,882"
2303　聯電,107/08/10,"51,563,981","924,523,052",17.80,18.05,17.75,17.95,+0.10,"7,057"
2303　聯電,107/08/13,"56,243,477","983,135,394",17.80,17.85,17.30,17.30,-0.65,"10,699"
2303　聯電,107/08/14,"28,349,756","491,861,723",17.30,17.45,17.25,17.40,+0.10,"5,483"
2303　聯電,107/08/15,"54,972,841","938,728,281",17.40,17.45,16.95,16.95,-0.45,"10,875"
2303　聯電,107/08/16,"35,998,118","613,144,024",16.75,17.20,16.70,17.15,+0.20,"5,060"
2303　聯電,107/08/17,"34,151,088","586,954,768",17.15,17.25,17.10,17.20,+0.05,"4,144"
2303　聯電,107/08/20,"38,445,849","672,444,626",17.25,17.65,17.20,17.55,+0.35,"6,411"
2303　聯電,107/08/21,"80,748,426","1,441,170,550",17.60,18.00,17.55,18.00,+0.45,"12,980"
2303　聯電,107/08/22,"36,992,562","651,144,850",17.90,17.90,17.50,17.50,-0.50,"8,660"
2303　聯電,107/08/23,"18,832,922","330,996,431",17.55,17.65,17.45,17.65,+0.15,"5,254"
2303　聯電,107/08/24,"26,098,754","452,336,804",17.55,17.65,17.20,17.30,-0.35,"7,736"
2303　聯電,107/08/27,"23,325,601","403,557,292",17.45,17.45,17.20,17.40,+0.10,"4,390"
2303　聯電,107/08/28,"24,876,881","436,779,521",17.40,17.70,17.35,17.50,+0.10,"5,340"
2303　聯電,107/08/29,"28,640,070","500,434,269",17.50,17.60,17.35,17.55,+0.05,"7,504"
2303　聯電,107/08/30,"25,952,572","452,792,817",17.50,17.55,17.35,17.35,-0.20,"6,323"
2303　聯電,107/08/31,"43,748,570","753,164,945",17.25,17.35,17.10,17.35, 0.00,"6,931"
2303　聯電,107/09/03,"25,144,814","430,333,978",17.20,17.30,17.05,17.10,-0.25,"6,751"
2303　聯電,107/09/04,"16,189,877","278,507,997",17.15,17.25,17.10,17.20,+0.10,"2,740"
2303　聯電,107/09/05,"33,116,439","564,265,763",17.10,17.15,17.00,17.00,-0.20,"8,050"
2303　聯電,107/09/06,"31,933,666","538,277,033",16.85,16.95,16.75,16.90,-0.10,"6,145"
2303　聯電,107/09/07,"50,782,783","837,276,181",16.75,16.85,16.15,16.30,-0.60,"9,696"
2303　聯電,107/09/10,"119,456,509","1,883,563,859",16.20,16.25,15.50,15.55,-0.75,"13,663"
2303　聯電,107/09/11,"68,393,936","1,059,552,791",15.50,15.70,15.35,15.65,+0.10,"11,548"
2303　聯電,107/09/12,"36,269,840","561,215,796",15.70,15.75,15.30,15.40,-0.25,"5,827"
2303　聯電,107/09/13,"35,107,587","540,881,379",15.40,15.60,15.20,15.60,+0.20,"6,106"
2303　聯電,107/09/14,"34,909,692","548,161,222",15.70,15.80,15.60,15.70,+0.10,"6,360"
2303　聯電,107/09/17,"17,324,379","271,295,632",15.70,15.70,15.55,15.60,-0.10,"4,207"
2303　聯電,107/09/18,"26,206,669","402,828,441",15.50,15.55,15.20,15.30,-0.30,"5,376"
2303　聯電,107/09/19,"31,600,089","490,843,855",15.45,15.65,15.35,15.60,+0.30,"6,668"
2303　聯電,107/09/20,"23,341,924","361,453,631",15.60,15.60,15.40,15.45,-0.15,"5,311"
2303　聯電,107/09/21,"45,287,222","711,104,863",15.55,15.85,15.45,15.85,+0.40,"6,158"
2303　聯電,107/09/25,"18,291,276","287,781,113",15.90,15.90,15.60,15.65,-0.20,"4,225"
2303　聯電,107/09/26,"26,348,243","415,048,608",15.60,15.90,15.60,15.90,+0.25,"4,255"
2303　聯電,107/09/27,"25,682,429","407,650,152",15.80,16.00,15.75,15.95,+0.05,"4,957"
2303　聯電,107/09/28,"30,177,094","483,117,771",15.90,16.15,15.85,16.15,+0.20,"5,677"
2303　聯電,107/10/01,"12,175,097","193,999,689",16.00,16.00,15.85,15.90,-0.25,"3,456"
2303　聯電,107/10/02,"15,619,834","244,671,183",15.85,15.95,15.60,15.60,-0.30,"4,554"
2303　聯電,107/10/03,"17,982,464","279,911,223",15.60,15.70,15.45,15.50,-0.10,"3,458"
2303　聯電,107/10/04,"48,764,973","738,879,008",15.40,15.45,15.05,15.10,-0.40,"9,745"
2303　聯電,107/10/05,"57,497,812","852,831,993",15.00,15.10,14.60,14.70,-0.40,"7,641"
2303　聯電,107/10/08,"21,627,076","319,786,337",14.65,14.85,14.65,14.80,+0.10,"6,127"
2303　聯電,107/10/09,"48,875,474","713,342,774",14.80,14.85,14.30,14.80, 0.00,"8,509"
2303　聯電,107/10/11,"121,302,857","1,688,203,925",14.00,14.25,13.65,13.75,-1.05,"16,685"
2303　聯電,107/10/12,"101,810,423","1,405,061,405",13.65,14.05,13.65,13.65,-0.10,"11,686"
2303　聯電,107/10/15,"66,024,262","889,714,224",13.55,13.65,13.35,13.35,-0.30,"8,212"
2303　聯電,107/10/16,"66,044,473","874,687,813",13.35,13.50,13.10,13.20,-0.15,"9,392"
2303　聯電,107/10/17,"50,915,558","686,573,470",13.45,13.60,13.35,13.60,+0.40,"9,006"
2303　聯電,107/10/18,"48,154,621","645,257,997",13.60,13.65,13.20,13.25,-0.35,"8,836"
2303　聯電,107/10/19,"94,342,012","1,247,493,741",13.10,13.45,13.00,13.30,+0.05,"9,937"
2303　聯電,107/10/22,"55,534,145","727,213,172",13.20,13.20,13.00,13.10,-0.20,"8,509"
2303　聯電,107/10/23,"47,902,377","614,818,394",13.05,13.05,12.70,12.75,-0.35,"9,560"
2303　聯電,107/10/24,"63,429,485","808,177,601",12.75,13.00,12.50,12.65,-0.10,"11,200"
2303　聯電,107/10/25,"75,059,655","906,667,257",11.90,12.40,11.85,12.30,-0.35,"10,180"
2303　聯電,107/10/26,"135,893,463","1,602,308,416",12.00,12.05,11.60,11.70,-0.60,"21,177"
2303　聯電,107/10/29,"60,307,053","702,358,341",11.50,11.80,11.50,11.60,-0.10,"7,390"
2303　聯電,107/10/30,"81,090,087","946,511,891",11.60,11.95,11.45,11.70,+0.10,"8,368"
2303　聯電,107/10/31,"89,427,728","1,053,046,878",11.85,11.85,11.65,11.80,+0.10,"9,098"
2303　聯電,107/11/01,"71,162,864","847,650,518",11.70,12.05,11.65,11.95,+0.15,"8,617"
2303　聯電,107/11/02,"71,540,356","842,854,543",11.80,11.90,11.60,11.90,-0.05,"9,752"
2303　聯電,107/11/05,"236,453,269","2,577,879,611",10.75,11.20,10.75,10.75,-1.15,"27,947"
2303　聯電,107/11/06,"211,878,828","2,323,052,883",11.05,11.20,10.75,10.90,+0.15,"21,705"
2303　聯電,107/11/07,"108,859,652","1,191,349,143",11.00,11.10,10.80,10.95,+0.05,"11,305"
2303　聯電,107/11/08,"154,165,512","1,670,155,772",11.00,11.00,10.65,10.85,-0.10,"17,010"
2303　聯電,107/11/09,"118,601,055","1,257,888,917",10.80,10.85,10.50,10.60,-0.25,"13,071"
2303　聯電,107/11/12,"93,985,885","995,718,526",10.55,10.70,10.45,10.70,+0.10,"10,299"
2303　聯電,107/11/13,"118,463,337","1,243,693,834",10.50,10.60,10.40,10.45,-0.25,"12,585"
2303　聯電,107/11/14,"78,000,233","833,959,210",10.50,10.85,10.45,10.80,+0.35,"12,442"
2303　聯電,107/11/15,"88,478,611","976,626,908",10.90,11.25,10.85,11.20,+0.40,"14,102"
2303　聯電,107/11/16,"88,373,588","977,064,818",11.30,11.30,10.90,11.00,-0.20,"12,994"
2303　聯電,107/11/19,"51,529,509","567,253,295",10.95,11.10,10.85,11.10,+0.10,"7,011"
2303　聯電,107/11/20,"35,297,856","388,682,966",11.00,11.10,10.90,11.00,-0.10,"5,357"
2303　聯電,107/11/21,"30,692,619","338,782,409",10.95,11.15,10.90,11.00, 0.00,"6,031"
2303　聯電,107/11/22,"39,139,506","436,228,590",11.05,11.20,11.00,11.20,+0.20,"5,367"
2303　聯電,107/11/23,"29,624,385","330,855,795",11.20,11.25,11.05,11.15,-0.05,"4,696"
2303　聯電,107/11/26,"42,897,802","491,253,112",11.20,11.55,11.20,11.50,+0.35,"7,112"
2303　聯電,107/11/27,"49,199,712","571,059,537",11.55,11.80,11.40,11.75,+0.25,"7,855"
2303　聯電,107/11/28,"54,350,180","637,612,329",11.75,11.85,11.60,11.75, 0.00,"9,102"
2303　聯電,107/11/29,"51,312,633","600,826,442",11.85,11.85,11.50,11.50,-0.25,"6,969"
2303　聯電,107/11/30,"122,685,538","1,418,019,614",11.55,11.70,11.40,11.55,+0.05,"7,084"
2303　聯電,107/12/03,"69,986,070","824,034,669",11.70,11.85,11.70,11.70,+0.15,"7,436"
2303　聯電,107/12/04,"57,135,658","675,530,735",11.75,11.90,11.70,11.80,+0.10,"6,007"
2303　聯電,107/12/05,"37,958,349","441,717,053",11.65,11.70,11.50,11.55,-0.25,"5,641"
2303　聯電,107/12/06,"53,465,490","605,960,401",11.55,11.55,11.20,11.30,-0.25,"12,222"
2303　聯電,107/12/07,"41,314,094","463,444,675",11.30,11.35,11.10,11.20,-0.10,"7,583"
2303　聯電,107/12/10,"29,147,847","323,977,428",11.10,11.20,11.05,11.10,-0.10,"4,648"
2303　聯電,107/12/11,"43,093,155","474,654,555",11.00,11.10,10.90,11.00,-0.10,"6,014"
2303　聯電,107/12/12,"41,642,151","467,632,645",11.10,11.40,11.00,11.30,+0.30,"6,876"
2303　聯電,107/12/13,"60,680,361","696,251,855",11.35,11.55,11.35,11.50,+0.20,"6,458"
2303　聯電,107/12/14,"43,980,055","499,532,299",11.40,11.50,11.25,11.35,-0.15,"4,942"
2303　聯電,107/12/17,"47,487,219","543,439,856",11.40,11.55,11.35,11.40,+0.05,"5,042"
2303　聯電,107/12/18,"44,070,825","496,266,621",11.30,11.35,11.20,11.20,-0.20,"4,439"
2303　聯電,107/12/19,"59,388,708","672,387,283",11.25,11.45,11.20,11.30,+0.10,"6,951"
2303　聯電,107/12/20,"41,050,768","466,684,017",11.25,11.45,11.20,11.30, 0.00,"5,902"
2303　聯電,107/12/21,"63,593,203","723,813,575",11.30,11.45,11.25,11.40,+0.10,"5,335"
2303　聯電,107/12/22,"14,652,449","165,468,829",11.35,11.40,11.20,11.25,-0.15,"2,888"
2303　聯電,107/12/24,"25,863,419","291,347,364",11.30,11.35,11.15,11.20,-0.05,"3,829"
2303　聯電,107/12/25,"11,846,569","131,923,518",11.10,11.20,11.05,11.15,-0.05,"3,109"
2303　聯電,107/12/26,"12,700,965","142,239,327",11.20,11.25,11.15,11.20,+0.05,"3,078"
2303　聯電,107/12/27,"20,757,329","233,929,452",11.35,11.40,11.20,11.25,+0.05,"4,446"
2303　聯電,107/12/28,"17,480,997","196,782,538",11.25,11.30,11.20,11.25, 0.00,"1,958"
2303　聯電,108/01/02,"18,798,696","210,286,552",11.30,11.35,11.10,11.10,-0.15,"3,496"
2303　聯電,108/01/03,"49,252,981","535,016,316",11.10,11.10,10.75,10.90,-0.20,"7,582"
2303　聯電,108/01/04,"43,041,214","459,379,450",10.70,10.75,10.55,10.70,-0.20,"7,223"
2303　聯電,108/01/07,"32,910,190","360,425,491",10.90,11.05,10.80,11.00,+0.30,"5,249"
2303　聯電,108/01/08,"29,489,466","324,355,757",11.10,11.10,10.90,10.95,-0.05,"3,114"
2303　聯電,108/01/09,"38,339,175","425,537,702",11.10,11.15,11.05,11.10,+0.15,"8,103"
2303　聯電,108/01/10,"35,341,057","392,482,107",11.15,11.15,11.05,11.15,+0.05,"3,368"
2303　聯電,108/01/11,"23,328,976","260,393,153",11.15,11.20,11.10,11.20,+0.05,"3,488"
2303　聯電,108/01/14,"25,189,695","280,859,004",11.20,11.25,11.05,11.10,-0.10,"3,397"
2303　聯電,108/01/15,"34,809,977","390,382,361",11.20,11.30,11.10,11.25,+0.15,"3,347"
